surprisal,sentence,sentence_type,spillover_position,token,token_number,sentence_number
11.686869621276855,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, w,4,21
8.964268684387207,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after,arts,5,21
4.725025177001953,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, because,6,21
0.8593308925628662,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, they,7,21
12.082510948181152,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, clutter,8,21
1.2931737899780273,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, the,9,21
5.183613300323486,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after, landscape,10,21
1.394394874572754,Mark thinks billboards are like warts because they clutter the landscape.,simile,spillover after,.,11,21
3.6404623985290527,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, the,0,22
18.098209381103516,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, clutter,1,22
9.112728118896484,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, the,2,22
11.528903007507324,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, landscape,3,22
6.77902889251709,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before,",",4,22
15.074418067932129,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, Mark,5,22
7.833888530731201,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, thinks,6,22
17.605812072753906,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, billboards,7,22
2.3714191913604736,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, are,8,22
13.751997947692871,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before, w,9,22
7.137539386749268,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before,arts,10,22
1.521641492843628,"Because the clutter the landscape, Mark thinks billboards are warts.",metaphor,spillover before,.,11,22
3.6404623985290527,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, the,0,23
18.098209381103516,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, clutter,1,23
9.112728118896484,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, the,2,23
11.528903007507324,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, landscape,3,23
6.77902889251709,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before,",",4,23
15.074418067932129,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, Mark,5,23
7.833888530731201,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, thinks,6,23
17.605812072753906,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, billboards,7,23
2.3714191913604736,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, are,8,23
7.741576194763184,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, like,9,23
12.489236831665039,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before, w,10,23
7.794379711151123,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before,arts,11,23
1.5629119873046875,"Because the clutter the landscape, Mark thinks billboards are like warts.",simile,spillover before,.,12,23
8.846518516540527,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, says,0,24
19.07390594482422,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, cigarettes,1,24
1.561447024345398,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, are,2,24
12.833728790283203,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, time,3,24
3.9800825119018555,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, bombs,4,24
4.567646503448486,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, because,5,24
1.1767966747283936,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, they,6,24
4.458629131317139,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, can,7,24
10.694014549255371,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, eventually,8,24
3.0587422847747803,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, kill,9,24
1.0089219808578491,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after, you,10,24
0.9484083652496338,Lisa says cigarettes are time bombs because they can eventually kill you.,metaphor,spillover after,.,11,24
8.846518516540527,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, says,0,25
19.07390594482422,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, cigarettes,1,25
1.561447024345398,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, are,2,25
6.571545600891113,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, like,3,25
12.8242769241333,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, time,4,25
2.912182331085205,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, bombs,5,25
4.719976902008057,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, because,6,25
0.9836133718490601,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, they,7,25
3.9525442123413086,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, can,8,25
11.209270477294922,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, eventually,9,25
3.685483932495117,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, kill,10,25
0.8772411942481995,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after, you,11,25
0.9247926473617554,Lisa says cigarettes are like time bombs because they can eventually kill you.,simile,spillover after,.,12,25
6.46415901184082,"Because they can eventually kill you, Lisa says cigarettes are time bombs.",metaphor,spillover before, they,0,26
5.315470218658447,"Because they can eventually kill you, Lisa says cigarettes are time bombs.",metaphor,spillover before, can,1,26
